#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
711778,accessory,2,1,1,,1,,
711778,accessory,4,1,1,,1,,
711779,accessory,2,1,1,,,,
711779,accessory,3,1,1,,,,
711779,accessory,4,1,1,,,,
711783,accessory,2,1,1,,,,
711783,accessory,3,1,1,,,,
711783,accessory,4,1,1,,,,
711784,accessory,2,1,1,,1,,
711784,accessory,4,1,1,,1,,
711785,accessory,2,1,1,,1,,
711785,accessory,4,1,1,,1,,
711786,accessory,2,1,1,,1,,
711786,accessory,4,1,1,,1,,
711787,accessory,2,1,1,,1,,
711787,accessory,4,1,1,,1,,
711793,accessory,2,1,1,,1,,
711793,accessory,4,1,1,,1,,
711797,accessory,2,1,1,,,,
711797,accessory,3,1,1,,,,
711797,accessory,4,1,1,,,,
711800,accessory,2,1,1,,1,,
711800,accessory,4,1,1,,1,,
711801,accessory,2,1,1,,1,,
711801,accessory,4,1,1,,1,,
711802,accessory,2,1,1,,1,,
711802,accessory,4,1,1,,1,,
711803,accessory,2,1,1,,1,,
711803,accessory,4,1,1,,1,,
711805,accessory,2,1,1,,,,
711805,accessory,3,1,1,,,,
711805,accessory,4,1,1,,,,
711806,accessory,2,1,1,,1,,
711806,accessory,4,1,1,,1,,
711809,accessory,2,1,1,,1,,
711809,accessory,4,1,1,,1,,
711811,accessory,2,1,1,,,1,
711811,accessory,3,1,1,,,1,
711813,accessory,2,1,1,,1,,
711813,accessory,4,1,1,,1,,
711816,accessory,2,1,1,,1,,
711816,accessory,4,1,1,,1,,
711818,accessory,2,1,1,,,1,
711818,accessory,3,1,1,,,1,
711819,accessory,2,1,1,,,1,
711819,accessory,3,1,1,,,1,
711826,accessory,2,1,1,,1,,
711826,accessory,4,1,1,,1,,
711829,accessory,2,1,1,,,,
711829,accessory,3,1,1,,,,
711829,accessory,4,1,1,,,,
711830,accessory,2,1,1,,,,
711830,accessory,3,1,1,,,,
711830,accessory,4,1,1,,,,
711832,accessory,2,1,1,,,1,
711832,accessory,3,1,1,,,1,
711837,accessory,2,1,1,,,,
711837,accessory,3,1,1,,,,
711837,accessory,4,1,1,,,,
711838,accessory,2,1,1,,1,,
711838,accessory,4,1,1,,1,,
711839,accessory,2,1,1,,1,,
711839,accessory,4,1,1,,1,,
711840,accessory,2,1,1,,1,,
711840,accessory,4,1,1,,1,,
711841,accessory,2,1,1,,1,,
711841,accessory,4,1,1,,1,,
711842,accessory,2,1,1,,1,,
711842,accessory,4,1,1,,1,,
711843,accessory,2,1,1,,1,,
711843,accessory,4,1,1,,1,,
711844,accessory,2,1,1,,1,,
711844,accessory,4,1,1,,1,,
711845,accessory,2,1,1,,1,,
711845,accessory,4,1,1,,1,,
711848,accessory,2,1,1,,1,,
711848,accessory,4,1,1,,1,,
711849,accessory,2,1,1,,,,
711849,accessory,3,1,1,,,,
711849,accessory,4,1,1,,,,
711850,accessory,2,1,1,,1,,
711850,accessory,4,1,1,,1,,
711852,accessory,2,1,1,,,,
711852,accessory,3,1,1,,,,
711852,accessory,4,1,1,,,,
711854,accessory,2,1,1,,,,
711854,accessory,3,1,1,,,,
711854,accessory,4,1,1,,,,
711856,accessory,2,1,1,,1,,
711856,accessory,4,1,1,,1,,
711859,accessory,2,1,1,,,,
711859,accessory,3,1,1,,,,
711859,accessory,4,1,1,,,,
711863,accessory,2,1,1,,,,
711863,accessory,3,1,1,,,,
711863,accessory,4,1,1,,,,
711866,accessory,2,1,1,,1,,
711866,accessory,4,1,1,,1,,
711870,accessory,2,1,1,,,,
711870,accessory,3,1,1,,,,
711870,accessory,4,1,1,,,,
711871,accessory,2,1,1,,1,,
711871,accessory,4,1,1,,1,,
711875,accessory,2,1,1,,1,,
711875,accessory,4,1,1,,1,,
711877,accessory,2,1,1,,1,,
711877,accessory,4,1,1,,1,,
711883,accessory,2,1,1,,1,,
711883,accessory,4,1,1,,1,,
711885,accessory,2,2,2,,,,
711885,accessory,3,2,2,,,,
711885,accessory,4,2,2,,,,
711886,accessory,2,1,1,,1,,
711886,accessory,4,1,1,,1,,
711887,accessory,2,1,1,,1,,
711887,accessory,4,1,1,,1,,
711889,accessory,2,1,1,,1,,
711889,accessory,4,1,1,,1,,
711890,accessory,2,1,1,,1,,
711890,accessory,4,1,1,,1,,
711891,accessory,2,1,1,,1,,
711891,accessory,4,1,1,,1,,
711892,accessory,2,1,1,,1,,
711892,accessory,4,1,1,,1,,
711893,accessory,2,1,1,,1,,
711893,accessory,4,1,1,,1,,
711894,accessory,2,1,1,,1,,
711894,accessory,4,1,1,,1,,
711897,accessory,2,1,1,,1,,
711897,accessory,4,1,1,,1,,
711903,accessory,2,1,1,,1,,
711903,accessory,4,1,1,,1,,
711904,accessory,2,1,1,,,,
711904,accessory,3,1,1,,,,
711904,accessory,4,1,1,,,,
711913,accessory,2,1,1,,1,,
711913,accessory,4,1,1,,1,,
711914,accessory,2,1,1,,1,,
711914,accessory,4,1,1,,1,,
711915,accessory,2,1,1,,1,,
711915,accessory,4,1,1,,1,,
711916,accessory,2,1,1,,1,,
711916,accessory,4,1,1,,1,,
711917,accessory,2,1,1,,1,,
711917,accessory,4,1,1,,1,,
711918,accessory,2,1,1,,1,,
711918,accessory,4,1,1,,1,,
711919,accessory,2,1,1,,1,,
711919,accessory,4,1,1,,1,,
711920,accessory,2,1,1,,1,,
711920,accessory,4,1,1,,1,,
711921,accessory,2,1,1,,1,,
711921,accessory,4,1,1,,1,,
711922,accessory,2,1,1,,1,,
711922,accessory,4,1,1,,1,,
711930,accessory,2,1,1,,1,,
711930,accessory,4,1,1,,1,,
711932,accessory,2,1,1,,,1,
711932,accessory,3,1,1,,,1,
711934,accessory,2,1,1,,1,,
711934,accessory,4,1,1,,1,,
711935,accessory,2,1,1,,,1,
711935,accessory,3,1,1,,,1,
711936,accessory,2,1,1,,,,
711936,accessory,3,1,1,,,,
711936,accessory,4,1,1,,,,
711938,accessory,2,1,1,,1,,
711938,accessory,4,1,1,,1,,
711939,accessory,3,2,2,1,,1,
711940,accessory,2,1,1,,1,,
711940,accessory,4,1,1,,1,,
711941,accessory,2,1,1,,,,
711941,accessory,3,1,1,,,,
711941,accessory,4,1,1,,,,
711942,accessory,2,1,1,,1,,
711942,accessory,4,1,1,,1,,
711943,accessory,2,1,1,,,,
711943,accessory,3,1,1,,,,
711943,accessory,4,1,1,,,,
711944,accessory,2,1,1,,1,,
711944,accessory,4,1,1,,1,,
711945,accessory,2,1,1,,1,,
711945,accessory,4,1,1,,1,,
711946,accessory,2,1,1,,,1,
711946,accessory,3,1,1,,,1,
711948,accessory,2,1,1,,,1,
711948,accessory,3,1,1,,,1,
711949,accessory,2,1,1,,,,
711949,accessory,3,1,1,,,,
711949,accessory,4,1,1,,,,
711950,accessory,3,2,2,1,,,
711950,accessory,4,2,2,1,,,
711951,accessory,2,1,1,,,1,
711951,accessory,3,1,1,,,1,
711953,accessory,2,1,1,,,,
711953,accessory,3,1,1,,,,
711953,accessory,4,1,1,,,,
711954,accessory,4,2,2,1,1,,
711955,accessory,2,1,1,,1,,
711955,accessory,4,1,1,,1,,
711957,accessory,2,1,1,,1,,
711957,accessory,4,1,1,,1,,
711958,accessory,2,1,1,,1,,
711958,accessory,4,1,1,,1,,
711959,accessory,2,1,1,,1,,
711959,accessory,4,1,1,,1,,
711960,accessory,2,1,1,,1,,
711960,accessory,4,1,1,,1,,
711962,accessory,4,2,2,1,2,,
711963,accessory,2,1,1,,1,,
711963,accessory,4,1,1,,1,,
711964,accessory,2,1,1,,1,,
711964,accessory,4,1,1,,1,,
711965,accessory,2,1,1,,1,,
711965,accessory,4,1,1,,1,,
711966,accessory,2,1,1,,1,,
711966,accessory,4,1,1,,1,,
711967,accessory,2,1,1,,1,,
711967,accessory,4,1,1,,1,,
711968,accessory,2,1,1,,1,,
711968,accessory,4,1,1,,1,,
711969,accessory,2,1,1,,1,,
711969,accessory,4,1,1,,1,,
711970,accessory,2,1,1,,1,,
711970,accessory,4,1,1,,1,,
711972,accessory,2,1,1,,1,,
711972,accessory,4,1,1,,1,,
711974,accessory,2,1,1,,,,
711974,accessory,3,1,1,,,,
711974,accessory,4,1,1,,,,
711975,accessory,2,1,1,,,1,
711975,accessory,3,1,1,,,1,
711977,accessory,2,1,1,,,1,
711977,accessory,3,1,1,,,1,
711978,accessory,2,1,1,,,1,
711978,accessory,3,1,1,,,1,
711980,accessory,2,1,1,,1,,
711980,accessory,4,1,1,,1,,
711982,accessory,2,1,1,,,,
711982,accessory,3,1,1,,,,
711982,accessory,4,1,1,,,,
711983,accessory,2,1,1,,1,,
711983,accessory,4,1,1,,1,,
711984,accessory,2,1,1,,1,,
711984,accessory,4,1,1,,1,,
711986,accessory,2,1,1,,1,,
711986,accessory,4,1,1,,1,,
711987,accessory,2,1,1,,1,,
711987,accessory,4,1,1,,1,,
711990,accessory,2,1,1,,1,,
711990,accessory,4,1,1,,1,,
711991,accessory,2,1,1,,,,
711991,accessory,3,1,1,,,,
711991,accessory,4,1,1,,,,
711997,accessory,2,2,2,,2,1,
711998,accessory,2,1,1,,,,
711998,accessory,3,1,1,,,,
711998,accessory,4,1,1,,,,
711999,accessory,2,1,1,,,,
711999,accessory,3,1,1,,,,
711999,accessory,4,1,1,,,,
712000,accessory,2,1,1,,,,
712000,accessory,3,1,1,,,,
712000,accessory,4,1,1,,,,
712003,accessory,2,1,1,,,1,
712003,accessory,3,1,1,,,1,
712004,accessory,2,1,1,,,,
712004,accessory,3,1,1,,,,
712004,accessory,4,1,1,,,,
712005,accessory,2,1,1,,,,
712005,accessory,3,1,1,,,,
712005,accessory,4,1,1,,,,
712009,accessory,2,1,1,,1,,
712009,accessory,4,1,1,,1,,
712010,accessory,3,2,2,1,,1,
712014,accessory,2,1,1,,1,,
712014,accessory,4,1,1,,1,,
712015,accessory,2,1,1,,,,
712015,accessory,3,1,1,,,,
712015,accessory,4,1,1,,,,
712016,accessory,2,1,1,,,,
712016,accessory,3,1,1,,,,
712016,accessory,4,1,1,,,,
712017,accessory,2,1,1,,,1,
712017,accessory,3,1,1,,,1,
712018,accessory,2,1,1,,,,
712018,accessory,3,1,1,,,,
712018,accessory,4,1,1,,,,
712019,accessory,2,1,1,,1,,
712019,accessory,4,1,1,,1,,
712023,accessory,2,1,1,,1,,
712023,accessory,4,1,1,,1,,
712024,accessory,2,1,1,,,,
712024,accessory,3,1,1,,,,
712024,accessory,4,1,1,,,,
712028,accessory,2,1,1,,1,,
712028,accessory,4,1,1,,1,,
712029,accessory,2,1,1,,1,,
712029,accessory,4,1,1,,1,,
712033,accessory,2,1,1,,1,,
712033,accessory,4,1,1,,1,,
712034,accessory,2,1,1,,,1,
712034,accessory,3,1,1,,,1,
712043,accessory,2,1,1,,,,
712043,accessory,3,1,1,,,,
712043,accessory,4,1,1,,,,
712044,accessory,2,1,1,,,1,
712044,accessory,3,1,1,,,1,
712049,accessory,2,1,1,,,,
712049,accessory,3,1,1,,,,
712049,accessory,4,1,1,,,,
712051,accessory,2,1,1,,,,
712051,accessory,3,1,1,,,,
712051,accessory,4,1,1,,,,
712054,accessory,3,2,2,1,,1,
712055,accessory,2,1,1,,1,,
712055,accessory,4,1,1,,1,,
712059,accessory,2,1,1,,1,,
712059,accessory,4,1,1,,1,,
712060,accessory,2,2,2,,2,1,
712063,accessory,2,1,1,,,1,
712063,accessory,3,1,1,,,1,
712067,accessory,2,1,1,,1,,
712067,accessory,4,1,1,,1,,
712068,accessory,2,1,1,,,,
712068,accessory,3,1,1,,,,
712068,accessory,4,1,1,,,,
712070,accessory,2,1,1,,,1,
712070,accessory,3,1,1,,,1,
712073,accessory,2,1,1,,,1,
712073,accessory,3,1,1,,,1,
712079,accessory,2,1,1,,1,,
712079,accessory,4,1,1,,1,,
712080,accessory,2,1,1,,,1,
712080,accessory,3,1,1,,,1,
712083,accessory,2,1,1,,1,,
712083,accessory,4,1,1,,1,,
712085,accessory,2,1,1,,1,,
712085,accessory,4,1,1,,1,,
712086,accessory,2,1,1,,1,,
712086,accessory,4,1,1,,1,,
712087,accessory,2,1,1,,1,,
712087,accessory,4,1,1,,1,,
712088,accessory,2,1,1,,,,
712088,accessory,3,1,1,,,,
712088,accessory,4,1,1,,,,
712090,accessory,2,1,1,,1,,
712090,accessory,4,1,1,,1,,
712092,accessory,2,1,1,,1,,
712092,accessory,4,1,1,,1,,
712093,accessory,2,1,1,,1,,
712093,accessory,4,1,1,,1,,
712094,accessory,2,1,1,,1,,
712094,accessory,4,1,1,,1,,
712096,accessory,2,1,1,,1,,
712096,accessory,4,1,1,,1,,
712097,accessory,2,1,1,,1,,
712097,accessory,4,1,1,,1,,
712106,accessory,2,1,1,,1,,
712106,accessory,4,1,1,,1,,
712108,accessory,2,1,1,,1,,
712108,accessory,4,1,1,,1,,
712111,accessory,2,1,1,,,,
712111,accessory,3,1,1,,,,
712111,accessory,4,1,1,,,,
712113,accessory,2,1,1,,1,,
712113,accessory,4,1,1,,1,,
712114,accessory,2,1,1,,,,
712114,accessory,3,1,1,,,,
712114,accessory,4,1,1,,,,
712117,accessory,2,1,1,,1,,
712117,accessory,4,1,1,,1,,
712118,accessory,3,2,2,1,,,
712118,accessory,4,2,2,1,,,
712119,accessory,2,1,1,,,,
712119,accessory,3,1,1,,,,
712119,accessory,4,1,1,,,,
712120,accessory,2,1,1,,,,
712120,accessory,3,1,1,,,,
712120,accessory,4,1,1,,,,
712121,accessory,2,1,1,,1,,
712121,accessory,4,1,1,,1,,
712122,accessory,2,1,1,,,,
712122,accessory,3,1,1,,,,
712122,accessory,4,1,1,,,,
712128,accessory,2,1,1,,1,,
712128,accessory,4,1,1,,1,,
712129,accessory,2,1,1,,1,,
712129,accessory,4,1,1,,1,,
712130,accessory,2,1,1,,1,,
712130,accessory,4,1,1,,1,,
712131,accessory,2,1,1,,,1,
712131,accessory,3,1,1,,,1,
712133,accessory,2,1,1,,1,,
712133,accessory,4,1,1,,1,,
712135,accessory,2,1,1,,,,
712135,accessory,3,1,1,,,,
712135,accessory,4,1,1,,,,
712138,accessory,2,1,1,,1,,
712138,accessory,4,1,1,,1,,
712139,accessory,2,3,3,,2,2,
712140,accessory,3,3,3,3,,1,
712143,accessory,2,1,1,,,,
712143,accessory,3,1,1,,,,
712143,accessory,4,1,1,,,,
712145,accessory,2,1,1,,1,,
712145,accessory,4,1,1,,1,,
712154,accessory,2,1,1,,1,,
712154,accessory,4,1,1,,1,,
712157,accessory,2,1,1,,,,
712157,accessory,3,1,1,,,,
712157,accessory,4,1,1,,,,
712159,accessory,2,1,1,,,,
712159,accessory,3,1,1,,,,
712159,accessory,4,1,1,,,,
712161,accessory,2,1,1,,1,,
712161,accessory,4,1,1,,1,,
712163,accessory,2,1,1,,,,
712163,accessory,3,1,1,,,,
712163,accessory,4,1,1,,,,
712164,accessory,2,1,1,,1,,
712164,accessory,4,1,1,,1,,
712165,accessory,2,1,1,,1,,
712165,accessory,4,1,1,,1,,
712172,accessory,2,1,1,,1,,
712172,accessory,4,1,1,,1,,
712173,accessory,2,1,1,,,1,
712173,accessory,3,1,1,,,1,
712174,accessory,2,1,1,,,1,
712174,accessory,3,1,1,,,1,
712176,accessory,2,1,1,,,1,
712176,accessory,3,1,1,,,1,
712178,accessory,2,1,1,,1,,
712178,accessory,4,1,1,,1,,
712179,accessory,2,1,1,,1,,
712179,accessory,4,1,1,,1,,
712180,accessory,2,1,1,,1,,
712180,accessory,4,1,1,,1,,
712181,accessory,2,1,1,,1,,
712181,accessory,4,1,1,,1,,
712184,accessory,2,1,1,,,,
712184,accessory,3,1,1,,,,
712184,accessory,4,1,1,,,,
712186,accessory,2,1,1,,1,,
712186,accessory,4,1,1,,1,,
712188,accessory,2,1,1,,,1,
712188,accessory,3,1,1,,,1,
712190,accessory,2,1,1,,,,
712190,accessory,3,1,1,,,,
712190,accessory,4,1,1,,,,
712191,accessory,2,1,1,,,,
712191,accessory,3,1,1,,,,
712191,accessory,4,1,1,,,,
712193,accessory,2,1,1,,1,,
712193,accessory,4,1,1,,1,,
712194,accessory,2,1,1,,1,,
712194,accessory,4,1,1,,1,,
712195,accessory,2,2,2,,2,1,
712196,accessory,2,1,1,,1,,
712196,accessory,4,1,1,,1,,
712199,accessory,2,1,1,,1,,
712199,accessory,4,1,1,,1,,
712201,accessory,4,3,3,2,3,,
712202,accessory,2,1,1,,1,,
712202,accessory,4,1,1,,1,,
712204,accessory,2,1,1,,1,,
712204,accessory,4,1,1,,1,,
712205,accessory,2,1,1,,1,,
712205,accessory,4,1,1,,1,,
712207,accessory,2,1,1,,1,,
712207,accessory,4,1,1,,1,,
712208,accessory,2,1,1,,,,
712208,accessory,3,1,1,,,,
712208,accessory,4,1,1,,,,
712211,accessory,2,1,1,,,,
712211,accessory,3,1,1,,,,
712211,accessory,4,1,1,,,,
712214,accessory,2,1,1,,,1,
712214,accessory,3,1,1,,,1,
712216,accessory,2,1,1,,1,,
712216,accessory,4,1,1,,1,,
712217,accessory,2,1,1,,1,,
712217,accessory,4,1,1,,1,,
712220,accessory,2,1,1,,1,,
712220,accessory,4,1,1,,1,,
712221,accessory,2,1,1,,,1,
712221,accessory,3,1,1,,,1,
712222,accessory,2,1,1,,,1,
712222,accessory,3,1,1,,,1,
712224,accessory,2,1,1,,1,,
712224,accessory,4,1,1,,1,,
712230,accessory,2,1,1,,1,,
712230,accessory,4,1,1,,1,,
712235,accessory,2,1,1,,,1,
712235,accessory,3,1,1,,,1,
712236,accessory,2,1,1,,1,,
712236,accessory,4,1,1,,1,,
712237,accessory,2,1,1,,1,,
712237,accessory,4,1,1,,1,,
712238,accessory,2,1,1,,1,,
712238,accessory,4,1,1,,1,,
712239,accessory,2,1,1,,1,,
712239,accessory,4,1,1,,1,,
712240,accessory,2,1,1,,1,,
712240,accessory,4,1,1,,1,,
712241,accessory,2,1,1,,,,
712241,accessory,3,1,1,,,,
712241,accessory,4,1,1,,,,
712242,accessory,2,1,1,,1,,
712242,accessory,4,1,1,,1,,
712243,accessory,2,1,1,,1,,
712243,accessory,4,1,1,,1,,
712245,accessory,2,1,1,,,,
712245,accessory,3,1,1,,,,
712245,accessory,4,1,1,,,,
712246,accessory,2,1,1,,,1,
712246,accessory,3,1,1,,,1,
712250,accessory,2,1,1,,,1,
712250,accessory,3,1,1,,,1,
712252,accessory,2,1,1,,1,,
712252,accessory,4,1,1,,1,,
712253,accessory,2,1,1,,,,
712253,accessory,3,1,1,,,,
712253,accessory,4,1,1,,,,
712256,accessory,2,1,1,,,,
712256,accessory,3,1,1,,,,
712256,accessory,4,1,1,,,,
712259,accessory,2,1,1,,1,,
712259,accessory,4,1,1,,1,,
712260,accessory,2,1,1,,1,,
712260,accessory,4,1,1,,1,,
712262,accessory,2,1,1,,,,
712262,accessory,3,1,1,,,,
712262,accessory,4,1,1,,,,
712264,accessory,2,1,1,,,,
712264,accessory,3,1,1,,,,
712264,accessory,4,1,1,,,,
712267,accessory,2,1,1,,,,
712267,accessory,3,1,1,,,,
712267,accessory,4,1,1,,,,
712268,accessory,2,1,1,,,1,
712268,accessory,3,1,1,,,1,
712269,accessory,2,1,1,,1,,
712269,accessory,4,1,1,,1,,
712272,accessory,2,1,1,,,1,
712272,accessory,3,1,1,,,1,
712273,accessory,3,2,2,1,,2,
712274,accessory,2,1,1,,,,
712274,accessory,3,1,1,,,,
712274,accessory,4,1,1,,,,
712275,accessory,2,1,1,,,1,
712275,accessory,3,1,1,,,1,
712276,accessory,2,1,1,,,1,
712276,accessory,3,1,1,,,1,
712277,accessory,2,1,1,,1,,
712277,accessory,4,1,1,,1,,
712279,accessory,2,1,1,,,1,
712279,accessory,3,1,1,,,1,
712280,accessory,2,1,1,,,1,
712280,accessory,3,1,1,,,1,
712284,accessory,2,1,1,,1,,
712284,accessory,4,1,1,,1,,
712285,accessory,2,1,1,,,1,
712285,accessory,3,1,1,,,1,
712286,accessory,2,1,1,,,,
712286,accessory,3,1,1,,,,
712286,accessory,4,1,1,,,,
712289,accessory,2,1,1,,1,,
712289,accessory,4,1,1,,1,,
712291,accessory,2,1,1,,,1,
712291,accessory,3,1,1,,,1,
712292,accessory,2,1,1,,1,,
712292,accessory,4,1,1,,1,,
712293,accessory,2,1,1,,1,,
712293,accessory,4,1,1,,1,,
712294,accessory,2,1,1,,1,,
712294,accessory,4,1,1,,1,,
712297,accessory,2,1,1,,,,
712297,accessory,3,1,1,,,,
712297,accessory,4,1,1,,,,
712302,accessory,2,2,2,,1,2,
712305,accessory,2,1,1,,1,,
712305,accessory,4,1,1,,1,,
712306,accessory,2,1,1,,1,,
712306,accessory,4,1,1,,1,,
712307,accessory,2,1,1,,1,,
712307,accessory,4,1,1,,1,,
712308,accessory,2,1,1,,,,
712308,accessory,3,1,1,,,,
712308,accessory,4,1,1,,,,
712309,accessory,2,1,1,,,1,
712309,accessory,3,1,1,,,1,
712310,accessory,4,2,2,1,2,,
712311,accessory,2,1,1,,1,,
712311,accessory,4,1,1,,1,,
712312,accessory,2,1,1,,1,,
712312,accessory,4,1,1,,1,,
712313,accessory,2,1,1,,,,
712313,accessory,3,1,1,,,,
712313,accessory,4,1,1,,,,
712314,accessory,2,1,1,,,1,
712314,accessory,3,1,1,,,1,
712315,accessory,2,1,1,,,,
712315,accessory,3,1,1,,,,
712315,accessory,4,1,1,,,,
712318,accessory,3,2,2,1,,1,
712319,accessory,2,1,1,,1,,
712319,accessory,4,1,1,,1,,
712320,accessory,2,1,1,,1,,
712320,accessory,4,1,1,,1,,
712321,accessory,2,1,1,,1,,
712321,accessory,4,1,1,,1,,
712322,accessory,2,1,1,,,,
712322,accessory,3,1,1,,,,
712322,accessory,4,1,1,,,,
712324,accessory,2,1,1,,,,
712324,accessory,3,1,1,,,,
712324,accessory,4,1,1,,,,
712325,accessory,2,1,1,,1,,
712325,accessory,4,1,1,,1,,
712328,accessory,2,1,1,,1,,
712328,accessory,4,1,1,,1,,
712329,accessory,2,1,1,,1,,
712329,accessory,4,1,1,,1,,
712330,accessory,2,1,1,,1,,
712330,accessory,4,1,1,,1,,
712331,accessory,2,1,1,,1,,
712331,accessory,4,1,1,,1,,
712332,accessory,2,1,1,,,,
712332,accessory,3,1,1,,,,
712332,accessory,4,1,1,,,,
712333,accessory,2,1,1,,1,,
712333,accessory,4,1,1,,1,,
712334,accessory,2,1,1,,1,,
712334,accessory,4,1,1,,1,,
712336,accessory,2,1,1,,1,,
712336,accessory,4,1,1,,1,,
712337,accessory,2,1,1,,1,,
712337,accessory,4,1,1,,1,,
712338,accessory,2,1,1,,1,,
712338,accessory,4,1,1,,1,,
712339,accessory,2,1,1,,1,,
712339,accessory,4,1,1,,1,,
712340,accessory,2,1,1,,1,,
712340,accessory,4,1,1,,1,,
712347,accessory,2,1,1,,1,,
712347,accessory,4,1,1,,1,,
712349,accessory,2,1,1,,1,,
712349,accessory,4,1,1,,1,,
712351,accessory,2,1,1,,1,,
712351,accessory,4,1,1,,1,,
712352,accessory,2,1,1,,,,
712352,accessory,3,1,1,,,,
712352,accessory,4,1,1,,,,
712353,accessory,2,1,1,,,,
712353,accessory,3,1,1,,,,
712353,accessory,4,1,1,,,,
712354,accessory,2,1,1,,1,,
712354,accessory,4,1,1,,1,,
712355,accessory,2,1,1,,1,,
712355,accessory,4,1,1,,1,,
712356,accessory,2,1,1,,1,,
712356,accessory,4,1,1,,1,,
712357,accessory,2,1,1,,1,,
712357,accessory,4,1,1,,1,,
712358,accessory,2,1,1,,1,,
712358,accessory,4,1,1,,1,,
712359,accessory,2,1,1,,1,,
712359,accessory,4,1,1,,1,,
712363,accessory,2,1,1,,1,,
712363,accessory,4,1,1,,1,,
712366,accessory,2,1,1,,1,,
712366,accessory,4,1,1,,1,,
712368,accessory,2,1,1,,1,,
712368,accessory,4,1,1,,1,,
712369,accessory,2,1,1,,1,,
712369,accessory,4,1,1,,1,,
712370,accessory,2,1,1,,,,
712370,accessory,3,1,1,,,,
712370,accessory,4,1,1,,,,
712371,accessory,2,1,1,,,,
712371,accessory,3,1,1,,,,
712371,accessory,4,1,1,,,,
712372,accessory,2,1,1,,,,
712372,accessory,3,1,1,,,,
712372,accessory,4,1,1,,,,
712373,accessory,2,1,1,,,,
712373,accessory,3,1,1,,,,
712373,accessory,4,1,1,,,,
712374,accessory,4,2,2,1,1,,
712375,accessory,2,1,1,,,,
712375,accessory,3,1,1,,,,
712375,accessory,4,1,1,,,,
712376,accessory,2,1,1,,,,
712376,accessory,3,1,1,,,,
712376,accessory,4,1,1,,,,
712377,accessory,2,1,1,,,,
712377,accessory,3,1,1,,,,
712377,accessory,4,1,1,,,,
712378,accessory,2,1,1,,,1,
712378,accessory,3,1,1,,,1,
712379,accessory,2,1,1,,,,
712379,accessory,3,1,1,,,,
712379,accessory,4,1,1,,,,
712380,accessory,2,1,1,,,,
712380,accessory,3,1,1,,,,
712380,accessory,4,1,1,,,,
712381,accessory,2,1,1,,,,
712381,accessory,3,1,1,,,,
712381,accessory,4,1,1,,,,
712382,accessory,2,1,1,,,,
712382,accessory,3,1,1,,,,
712382,accessory,4,1,1,,,,
712383,accessory,2,1,1,,,,
712383,accessory,3,1,1,,,,
712383,accessory,4,1,1,,,,
712384,accessory,2,1,1,,,,
712384,accessory,3,1,1,,,,
712384,accessory,4,1,1,,,,
712385,accessory,2,1,1,,,,
712385,accessory,3,1,1,,,,
712385,accessory,4,1,1,,,,
712386,accessory,2,1,1,,,,
712386,accessory,3,1,1,,,,
712386,accessory,4,1,1,,,,
712387,accessory,2,1,1,,,1,
712387,accessory,3,1,1,,,1,
712388,accessory,2,1,1,,,,
712388,accessory,3,1,1,,,,
712388,accessory,4,1,1,,,,
712389,accessory,2,1,1,,1,,
712389,accessory,4,1,1,,1,,
712390,accessory,2,1,1,,,,
712390,accessory,3,1,1,,,,
712390,accessory,4,1,1,,,,
712391,accessory,2,1,1,,1,,
712391,accessory,4,1,1,,1,,
712392,accessory,2,1,1,,,,
712392,accessory,3,1,1,,,,
712392,accessory,4,1,1,,,,
712393,accessory,2,1,1,,,,
712393,accessory,3,1,1,,,,
712393,accessory,4,1,1,,,,
712394,accessory,2,1,1,,,,
712394,accessory,3,1,1,,,,
712394,accessory,4,1,1,,,,
712395,accessory,2,2,2,,1,1,
712396,accessory,2,1,1,,,1,
712396,accessory,3,1,1,,,1,
712400,accessory,2,1,1,,,1,
712400,accessory,3,1,1,,,1,
712401,accessory,2,1,1,,,1,
712401,accessory,3,1,1,,,1,
712402,accessory,2,1,1,,1,,
712402,accessory,4,1,1,,1,,
712404,accessory,2,1,1,,1,,
712404,accessory,4,1,1,,1,,
712405,accessory,2,1,1,,,,
712405,accessory,3,1,1,,,,
712405,accessory,4,1,1,,,,
712406,accessory,2,1,1,,1,,
712406,accessory,4,1,1,,1,,
712407,accessory,2,1,1,,1,,
712407,accessory,4,1,1,,1,,
712408,accessory,2,1,1,,1,,
712408,accessory,4,1,1,,1,,
712411,accessory,2,1,1,,1,,
712411,accessory,4,1,1,,1,,
712412,accessory,2,1,1,,1,,
712412,accessory,4,1,1,,1,,
712417,accessory,2,1,1,,,,
712417,accessory,3,1,1,,,,
712417,accessory,4,1,1,,,,
712418,accessory,2,1,1,,,,
712418,accessory,3,1,1,,,,
712418,accessory,4,1,1,,,,
712419,accessory,2,1,1,,1,,
712419,accessory,4,1,1,,1,,
712423,accessory,2,1,1,,1,,
712423,accessory,4,1,1,,1,,
712424,accessory,2,1,1,,1,,
712424,accessory,4,1,1,,1,,
712425,accessory,4,9,9,7,9,,
712426,accessory,2,1,1,,1,,
712426,accessory,4,1,1,,1,,
712429,accessory,2,1,1,,,,
712429,accessory,3,1,1,,,,
712429,accessory,4,1,1,,,,
